,date,time,tempC,weatherDesc,precipMM,humidity,pressure,cloudcover,windspeedKmph,visibility,uvIndex,moon_illumination,city
164,2018-02-18,0,1,Clear,0.0,83,1018,13,4,10,2,17,turin
165,2018-02-18,6,4,Sunny,0.0,77,1019,5,1,10,2,17,turin
166,2018-02-18,12,6,Sunny,0.0,64,1019,6,5,10,2,17,turin
167,2018-02-18,18,3,Rain,1.1,82,1021,100,6,9,2,17,turin
168,2018-02-19,6,2,Snow,0.4,87,1020,96,4,2,1,25,turin
169,2018-02-19,12,4,Cloudy,0.0,68,1016,65,6,10,1,25,turin
170,2018-02-19,18,1,Cloudy,0.1,78,1015,86,5,10,1,25,turin
171,2018-02-20,0,-1,Cloudy,0.0,81,1014,27,1,10,2,32,turin
172,2018-02-20,6,1,Snow,0.0,82,1012,16,4,10,2,32,turin
173,2018-02-20,12,4,Sunny,0.0,62,1009,10,5,10,2,32,turin
174,2018-02-20,18,1,Clear,0.0,76,1010,22,3,10,2,32,turin
175,2018-02-21,0,0,Snow,0.2,81,1012,85,3,5,1,40,turin
176,2018-02-21,6,1,Snow,0.2,84,1011,30,6,7,1,40,turin
177,2018-02-21,12,6,Cloudy,0.0,34,1011,30,4,10,1,40,turin
178,2018-02-21,18,2,Cloudy,0.0,45,1010,44,5,10,1,40,turin
179,2018-02-22,0,0,Cloudy,0.0,56,1010,46,8,10,2,47,turin
180,2018-02-22,6,2,Snow,0.3,63,1008,55,2,5,2,47,turin
181,2018-02-23,6,2,Snow,2.6,76,1009,82,3,2,1,55,turin
182,2018-02-23,18,1,Rain,1.0,75,1009,93,4,9,1,55,turin
183,2018-02-24,0,1,Rain,3.4,82,1009,92,4,7,1,62,turin
184,2018-02-24,6,4,Rain,5.3,88,1009,100,5,7,1,62,turin
185,2018-02-24,12,6,Rain,4.3,77,1009,76,3,7,1,62,turin
186,2018-02-24,18,3,Cloudy,0.0,88,1009,41,2,10,1,62,turin
187,2018-02-25,6,2,Snow,1.3,90,1010,100,12,2,1,70,turin
188,2018-02-25,12,-1,Snow,2.2,87,1011,100,15,2,1,70,turin
189,2018-02-25,18,-6,Snow,1.4,89,1013,100,9,2,1,70,turin
190,2018-02-26,0,-6,Snow,0.7,87,1015,83,3,2,1,77,turin
191,2018-02-26,6,-5,Snow,0.3,83,1014,59,3,5,1,77,turin
192,2018-02-26,12,-3,Snow,0.2,61,1011,72,4,7,1,77,turin
193,2018-02-26,18,-6,Snow,0.2,75,1011,28,3,7,1,77,turin
194,2018-02-27,0,-7,Snow,0.3,71,1013,83,4,2,1,85,turin
195,2018-02-27,6,-6,Snow,0.5,75,1012,70,3,5,1,85,turin
196,2018-02-27,12,-4,Snow,0.2,59,1011,38,3,7,1,85,turin
197,2018-02-27,18,-7,Snow,0.1,71,1012,47,4,7,1,85,turin
198,2018-02-28,0,-9,Snow,0.0,65,1015,22,4,10,1,93,turin
199,2018-02-28,6,-7,Sunny,0.0,58,1017,15,2,10,1,93,turin
200,2018-02-28,12,-4,Cloudy,0.0,46,1015,47,3,10,1,93,turin
201,2018-02-28,18,-7,Snow,0.3,52,1016,100,6,2,1,93,turin
202,2018-03-01,0,-8,Snow,0.8,71,1016,100,5,2,1,96,turin
203,2018-03-01,6,-5,Snow,1.7,77,1012,100,3,2,1,96,turin
204,2018-03-01,12,-2,Snow,0.6,66,1008,100,6,2,1,96,turin
205,2018-03-01,18,-6,Snow,0.2,82,1005,56,9,7,1,96,turin
206,2018-03-02,0,-6,Snow,0.1,77,1002,32,6,10,1,100,turin
207,2018-03-02,6,-3,Snow,0.2,87,997,78,6,5,1,100,turin
208,2018-03-02,12,0,Snow,2.0,92,996,81,6,2,1,100,turin
209,2018-03-03,0,-2,Clear,0.1,77,1001,11,4,10,2,89,turin
210,2018-03-03,6,-1,Snow,0.2,87,996,59,7,7,2,89,turin
211,2018-03-03,12,2,Snow,3.2,96,997,89,3,2,2,89,turin
212,2018-03-04,0,2,Clear,0.0,86,1004,1,2,10,2,82,turin
213,2018-03-04,6,1,Sunny,0.1,82,1004,5,3,10,2,82,turin
214,2018-03-04,12,4,Cloudy,0.0,91,1002,31,5,10,2,82,turin
215,2018-03-04,18,-2,Cloudy,0.0,93,1003,43,3,10,2,82,turin
216,2018-03-05,12,3,Rain,1.3,98,997,78,4,9,1,74,turin
217,2018-03-05,18,0,Rain,0.9,94,995,70,6,9,1,74,turin
218,2018-03-06,0,-1,Rain,1.8,89,995,59,5,9,1,67,turin
219,2018-03-06,6,2,Rain,0.8,86,993,51,4,9,1,67,turin
220,2018-03-07,0,1,Clear,0.2,86,998,11,5,10,3,60,turin
221,2018-03-07,6,2,Sunny,0.1,84,999,22,3,10,3,60,turin
222,2018-03-07,12,7,Sunny,0.1,84,1000,18,6,10,3,60,turin
223,2018-03-07,18,4,Clear,0.1,89,1004,6,3,10,3,60,turin
224,2018-03-08,0,2,Clear,0.1,73,1009,2,10,10,3,53,turin
225,2018-03-08,6,3,Sunny,0.0,67,1011,0,9,10,3,53,turin
226,2018-03-08,12,10,Sunny,0.0,51,1010,9,6,10,3,53,turin
227,2018-03-08,18,5,Clear,0.0,75,1012,6,5,10,3,53,turin
228,2018-03-09,0,2,Clear,0.0,71,1015,8,7,10,3,45,turin
229,2018-03-09,6,4,Sunny,0.0,76,1016,15,4,10,3,45,turin
230,2018-03-10,6,7,Rain,1.3,94,1013,100,4,9,2,38,turin
231,2018-03-10,12,8,Rain,2.2,85,1013,88,7,9,2,38,turin
232,2018-03-11,0,4,Rain,0.9,93,1011,100,5,9,2,31,turin
233,2018-03-11,6,7,Rain,4.3,91,1007,100,3,7,2,31,turin
234,2018-03-11,12,6,Rain,15.5,91,1003,100,7,5,2,31,turin
235,2018-03-11,18,3,Rain,4.2,96,1001,78,7,7,2,31,turin
236,2018-03-12,6,5,Cloudy,0.1,87,1001,27,3,10,2,24,turin
237,2018-03-12,12,10,Cloudy,0.1,77,1002,48,7,10,2,24,turin
238,2018-03-12,18,7,Cloudy,0.0,84,1004,45,4,10,2,24,turin
239,2018-03-13,0,5,Rain,0.8,76,1007,20,3,9,3,16,turin
240,2018-03-13,6,5,Rain,0.2,68,1009,33,9,9,3,16,turin
241,2018-03-13,12,15,Sunny,0.0,39,1008,5,6,10,3,16,turin
242,2018-03-13,18,9,Clear,0.0,50,1010,6,7,10,3,16,turin
243,2018-03-14,0,4,Clear,0.1,54,1014,4,9,10,4,9,turin
244,2018-03-14,6,7,Sunny,0.0,54,1014,0,9,10,4,9,turin
245,2018-03-14,12,14,Sunny,0.0,37,1011,4,4,10,4,9,turin
246,2018-03-14,18,8,Rain,0.2,72,1010,21,4,9,4,9,turin
247,2018-03-15,6,7,Rain,2.1,94,1005,100,3,9,2,2,turin
248,2018-03-15,12,6,Rain,11.8,91,1003,100,8,5,2,2,turin
249,2018-03-15,18,3,Rain,7.1,89,1002,100,10,7,2,2,turin
250,2018-03-16,0,2,Clear,0.4,84,1003,10,6,10,3,0,turin
251,2018-03-16,6,4,Sunny,0.0,77,1004,8,5,10,3,0,turin
252,2018-03-16,12,14,Sunny,0.0,59,1003,3,5,10,3,0,turin
253,2018-03-16,18,7,Clear,0.0,73,1002,16,1,10,3,0,turin
254,2018-03-17,6,6,Rain,3.0,78,998,69,3,8,2,0,turin
255,2018-03-17,12,9,Rain,4.2,74,994,51,7,8,2,0,turin
256,2018-03-18,0,3,Rain,0.5,81,996,28,3,9,2,5,turin
257,2018-03-18,6,5,Rain,1.6,74,995,51,5,9,2,5,turin
258,2018-03-18,12,7,Rain,5.2,76,996,100,10,7,2,5,turin
259,2018-03-18,18,4,Rain,5.1,81,997,87,5,7,2,5,turin
260,2018-03-19,0,2,Rain,3.8,82,1000,51,4,8,2,13,turin
261,2018-03-19,6,4,Sunny,0.1,79,1002,19,1,10,2,13,turin
262,2018-03-19,12,9,Cloudy,0.1,66,1001,36,8,10,2,13,turin
263,2018-03-19,18,3,Rain,1.2,88,1003,65,6,10,2,13,turin
264,2018-03-20,6,3,Cloudy,0.1,81,1006,29,3,10,2,20,turin
265,2018-03-20,12,9,Cloudy,0.1,59,1006,31,7,10,2,20,turin
266,2018-03-21,6,2,Cloudy,0.0,68,1017,52,2,10,1,27,turin
267,2018-03-21,12,7,Cloudy,0.0,50,1019,59,9,10,1,27,turin
268,2018-03-21,18,2,Clear,0.0,63,1021,13,5,10,1,27,turin
269,2018-03-22,0,-1,Cloudy,0.1,71,1023,29,4,10,3,34,turin
270,2018-03-22,6,2,Cloudy,0.0,77,1021,44,0,10,3,34,turin
271,2018-03-22,12,9,Sunny,0.0,55,1014,12,8,10,3,34,turin
272,2018-03-22,18,4,Cloudy,0.0,61,1011,34,3,10,3,34,turin
273,2018-03-23,0,3,Clear,0.0,56,1010,4,7,10,3,42,turin
274,2018-03-23,6,4,Sunny,0.0,62,1009,5,4,10,3,42,turin
275,2018-03-23,12,13,Sunny,0.0,41,1004,5,8,10,3,42,turin
276,2018-03-23,18,7,Clear,0.0,50,1003,7,4,10,3,42,turin
277,2018-03-24,0,3,Clear,0.0,69,1002,7,9,10,3,49,turin
278,2018-03-24,18,4,Rain,0.3,74,1003,24,4,9,3,49,turin
279,2018-03-25,6,5,Rain,0.2,77,1007,38,3,9,2,56,turin
280,2018-03-25,12,12,Sunny,0.1,49,1007,15,6,10,2,56,turin
281,2018-03-25,18,6,Clear,0.0,63,1008,15,5,10,2,56,turin
282,2018-03-26,0,3,Clear,0.0,60,1010,15,4,10,4,63,turin
283,2018-03-26,6,5,Sunny,0.0,62,1011,17,2,10,4,63,turin
284,2018-03-26,12,15,Sunny,0.0,41,1010,19,7,10,4,63,turin
285,2018-03-26,18,9,Cloudy,0.0,52,1012,26,2,10,4,63,turin
286,2018-03-27,0,5,Clear,0.0,54,1015,22,7,10,4,71,turin
287,2018-03-27,6,7,Sunny,0.1,58,1017,7,9,10,4,71,turin
288,2018-03-27,12,15,Cloudy,0.0,38,1013,48,6,10,4,71,turin
289,2018-03-27,18,9,Rain,0.2,53,1012,18,4,9,4,71,turin
290,2018-03-28,0,6,Clear,0.0,73,1013,10,4,10,4,78,turin
291,2018-03-28,6,7,Sunny,0.0,82,1013,9,5,10,4,78,turin
292,2018-03-28,12,15,Sunny,0.0,61,1010,19,10,10,4,78,turin
293,2018-03-28,18,8,Cloudy,0.1,88,1008,73,6,10,4,78,turin
294,2018-03-29,0,7,Cloudy,0.0,89,1008,38,3,10,4,85,turin
295,2018-03-29,6,8,Cloudy,0.0,89,1007,46,5,10,4,85,turin
296,2018-03-29,12,13,Cloudy,0.0,72,1007,79,8,10,4,85,turin
297,2018-03-29,18,10,Clear,0.0,84,1006,11,7,10,4,85,turin
298,2018-03-30,0,7,Cloudy,0.0,83,1009,33,5,10,3,93,turin
299,2018-03-30,6,6,Cloudy,0.0,75,1007,45,6,10,3,93,turin
300,2018-03-30,18,8,Cloudy,0.0,87,1001,35,3,10,3,93,turin
301,2018-03-31,6,6,Cloudy,0.0,84,999,54,4,10,2,96,turin
302,2018-03-31,12,12,Cloudy,0.0,54,998,32,4,10,2,96,turin
303,2018-03-31,18,7,Rain,2.3,63,998,45,0,10,2,96,turin
304,2018-04-01,0,4,Cloudy,0.0,52,1003,29,12,10,4,89,turin
305,2018-04-01,6,6,Sunny,0.0,54,1009,6,13,10,4,89,turin
306,2018-04-01,12,16,Sunny,0.0,28,1010,0,4,10,4,89,turin
307,2018-04-01,18,10,Clear,0.0,34,1012,19,8,10,4,89,turin
308,2018-04-02,0,6,Clear,0.0,40,1015,8,5,10,4,81,turin
309,2018-04-02,6,6,Sunny,0.0,57,1015,17,3,10,4,81,turin
310,2018-04-02,12,13,Cloudy,0.0,61,1014,83,6,10,4,81,turin
311,2018-04-03,0,8,Cloudy,0.0,88,1016,85,5,10,2,74,turin
312,2018-04-04,18,6,Cloudy,0.0,89,1012,49,2,10,2,66,turin
313,2018-04-05,0,5,Clear,0.0,88,1014,18,1,10,4,59,turin
314,2018-04-05,6,6,Sunny,0.0,83,1015,9,1,10,4,59,turin
315,2018-04-05,12,15,Sunny,0.0,57,1015,3,8,10,4,59,turin
316,2018-04-05,18,11,Clear,0.0,68,1016,2,1,10,4,59,turin
317,2018-04-06,0,9,Clear,0.0,50,1018,4,7,10,4,51,turin
318,2018-04-06,6,8,Sunny,0.0,55,1020,7,6,10,4,51,turin
319,2018-04-06,12,16,Sunny,0.0,51,1019,8,6,10,4,51,turin
320,2018-04-06,18,12,Cloudy,0.0,70,1018,58,2,10,4,51,turin
321,2018-04-07,0,11,Cloudy,0.0,73,1019,69,6,10,3,44,turin
322,2018-04-07,12,16,Cloudy,0.0,61,1017,69,5,10,3,44,turin
323,2018-04-07,18,12,Clear,0.0,76,1015,18,3,10,3,44,turin
324,2018-04-08,0,11,Cloudy,0.0,80,1015,70,3,10,3,36,turin
325,2018-04-08,12,14,Cloudy,0.0,63,1012,52,4,10,3,36,turin
326,2018-04-08,18,12,Cloudy,0.0,65,1011,61,1,10,3,36,turin
327,2018-04-09,6,9,Cloudy,0.0,89,1010,76,6,10,2,28,turin
328,2018-04-09,18,8,Cloudy,0.0,90,1009,63,4,10,2,28,turin
329,2018-04-10,0,7,Cloudy,0.0,88,1009,46,3,10,3,21,turin
330,2018-04-10,12,10,Rain,10.4,93,1008,100,9,5,3,21,turin
331,2018-04-10,18,7,Rain,1.9,88,1009,58,12,9,3,21,turin
332,2018-04-11,6,8,Rain,3.8,88,1009,100,2,7,2,13,turin
333,2018-04-11,12,10,Rain,6.2,86,1006,100,11,7,2,13,turin
334,2018-04-11,18,6,Rain,14.9,92,1004,100,2,5,2,13,turin
335,2018-04-12,0,5,Rain,12.8,93,1003,100,4,5,2,6,turin
336,2018-04-12,6,8,Rain,0.6,89,1005,32,4,9,2,6,turin
337,2018-04-12,12,13,Rain,1.4,62,1005,100,6,10,2,6,turin
338,2018-04-12,18,5,Rain,7.5,87,1005,100,6,6,2,6,turin
339,2018-04-13,0,5,Rain,2.7,92,1009,45,5,8,3,0,turin
340,2018-04-13,6,7,Rain,0.6,82,1012,53,4,10,3,0,turin
341,2018-04-13,12,15,Rain,0.4,59,1014,37,4,9,3,0,turin
342,2018-04-13,18,9,Rain,0.5,77,1017,27,5,9,3,0,turin
343,2018-04-14,0,5,Cloudy,0.1,77,1021,74,6,10,3,0,turin
344,2018-04-14,6,10,Cloudy,0.1,76,1021,76,4,10,3,0,turin
345,2018-04-14,12,18,Cloudy,0.1,54,1019,28,7,10,3,0,turin
